,TF Feature Name,TF Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Medline,TF Description
S000003276,YGR044C,RME1,44.0,190.105315089,4.32057534294,"[1.4858166, 1.5471339, 1.6681962, 1.9114673, 2.076704, 2.0840394, 2.0936074, 2.1156185, 2.1325145, 2.4416192, 2.5706801, 2.8028326, 2.8549726, 2.9928303, 3.0456514, 3.0938561, 3.2973037, 3.361824, 3.4272048, 3.5062139, 3.5927596, 3.6250238, 3.8778901, 3.9212244, 4.0405283, 4.2130799, 4.3593345, 4.5506082, 4.6114011, 4.7103796, 5.0197949, 5.2117591, 5.6147385, 6.1156549, 6.1397362, 6.1877065, 6.4596715, 6.4740725, 6.5249381, 7.2294483, 8.1008215, 8.1575689, 9.8467522, 11.010336]",www.pubmed.com/16522208,Zinc finger protein involved in control of meiosis; prevents meiosis by repressing IME1 expression and promotes mitosis by activating CLN2 expression; directly repressed by a1-alpha2 regulator; mediates cell type control of sporulation; relocalizes from nucleus to cytoplasm upon DNA replication stress
S000006403,YPR199C,ARR1,40.0,188.550762042,4.71376905106,"[0.022105321, 0.55176294, 1.1487164, 1.1721492, 1.8013115, 1.9849778, 2.052192, 2.094429, 2.3252103, 2.6847694, 2.6847694, 2.8103004, 2.8530517, 3.0468369, 3.0468369, 3.2199597, 3.3373644, 3.9158316, 4.1888499, 4.3041124, 4.6317029, 4.7005119, 4.7395062, 4.8208065, 4.9880118, 5.0471048, 5.1967587, 5.6462245, 6.2755589, 6.592977, 6.7007804, 6.7148161, 7.457808, 7.5910611, 7.8841786, 8.1822777, 8.4910975, 10.144773, 11.749635, 11.749635]",www.pubmed.com/16522208,"Transcriptional activator of the basic leucine zipper (bZIP) family; required for transcription of genes involved in resistance to arsenic compounds; directly binds trivalent arsenic (As(III)) as does K. lactis orthologue, KIYAP8"
S000000950,YER148W,SPT15,47.0,187.761014044,3.99491519243,"[0.26907653, 0.33082032, 0.59707439, 0.82883424, 0.86203343, 1.0566413, 1.1411284, 1.21877, 1.5699288, 1.6237961, 1.662473, 1.6909095, 1.7784472, 2.0108833, 2.0177958, 2.0401261, 2.1107862, 2.1387529, 2.1955724, 2.4965448, 2.7638662, 2.7865551, 3.014663, 3.2281816, 3.3475239, 3.3498173, 3.721154, 4.1608086, 4.174789, 4.256402, 4.3183508, 4.6030469, 4.7734499, 4.9101515, 4.939384, 4.9542017, 5.8786058, 5.9172649, 6.4755783, 6.9510307, 7.531755, 7.9004135, 10.195858, 10.291469, 10.423344, 11.023552, 12.229403]",www.pubmed.com/18842628,"TATA-binding protein (TBP); general transcription factor that interacts with other factors to form the preinitiation complex at promoters; essential for viability, highly conserved; yeast gene can complement mutations in human homolog TBP"
S000005639,YOR113W,AZF1,25.0,184.573133588,7.38292534351,"[1.8567718, 2.3389237, 2.3389237, 2.3389237, 2.6954088, 2.6954088, 4.6157637, 4.6157637, 4.7539611, 4.972249, 6.5572114, 7.0308013, 7.0393634, 7.0393634, 7.0393634, 9.3162031, 10.647491, 10.647491, 10.785688, 10.785688, 10.79425, 11.486129, 11.486129, 15.347931, 15.347931]",www.pubmed.com/19111667,"Zinc-finger transcription factor; involved in diauxic shift; in the presence of glucose, activates transcription of genes involved in growth and carbon metabolism; in nonfermentable carbon sources, activates transcription of genes involved in maintenance of cell wall integrity; relocalizes to the cytosol in response to hypoxia"
S000001503,YKL020C,SPT23,41.0,173.928612024,4.24216126887,"[0.14383323, 0.17330794, 0.17333952, 0.17621484, 0.29051861, 0.91900849, 1.3432645, 1.4241214, 1.655974, 1.6763068, 1.6763068, 1.8838329, 2.7158351, 2.7158351, 2.7287958, 2.9606485, 2.9606485, 2.9676282, 3.6781216, 3.6781216, 3.7611773, 3.9279869, 4.0071564, 4.2612691, 4.2612691, 4.9606485, 5.1283345, 5.2953844, 6.2206488, 6.3037047, 6.4108615, 6.549684, 7.0012689, 7.0325584, 7.5750856, 7.8857603, 8.5779924, 9.250124, 9.5750856, 9.8379927, 10.162955]",www.pubmed.com/16522208,"ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog, MGA2, that arose from the whole genome duplication"
S000000870,YER068W,MOT2,22.0,164.948928833,7.49767858332,"[4.356144, 4.356144, 4.356144, 4.356144, 4.356144, 4.356144, 4.356144, 4.356144, 5.678072, 5.678072, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028]",www.pubmed.com/19111667,"Ubiquitin-protein ligase subunit of the CCR4-NOT complex; with Ubc4p, ubiquitinates nascent polypeptide-associated complex subunits and histone demethyase Jhd2p; CCR4-NOT has roles in transcription regulation, mRNA degradation, and post-transcriptional modifications; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication"
S000000611,YCR018C,SRD1,52.0,163.77859487,3.14958836289,"[0.040253956, 0.17320231, 0.17606118, 0.29513422, 0.34723172, 0.5055902, 0.57753396, 0.60944915, 0.77430207, 0.85876244, 0.91757143, 1.1760612, 1.2330607, 1.3226537, 1.4035046, 1.4950718, 1.4950718, 1.5683786, 1.655229, 1.6601311, 1.849732, 1.926083, 2.0402539, 2.0916009, 2.2193711, 2.2401915, 2.2615259, 2.6463811, 2.8251541, 2.9175715, 3.1240222, 3.1740105, 3.4490192, 3.8115892, 4.0415602, 4.3189068, 4.9313774, 5.2637653, 5.2797198, 5.3239598, 5.3603835, 5.4890189, 5.5344129, 5.6265225, 6.1470823, 6.5322685, 6.5621195, 6.6954699, 7.1470823, 7.3121414, 7.8971038, 9.4549389]",www.pubmed.com/19111667,Protein involved in the processing of pre-rRNA to mature rRNA; contains a C2/C2 zinc finger motif; srd1 mutation suppresses defects caused by the rrp1-1 mutation
S000004618,YMR016C,SOK2,58.0,145.305242606,2.50526280355,"[0.0049014953, 0.049048085, 0.095597491, 0.11068473, 0.11384919, 0.13041705, 0.14618436, 0.18806726, 0.25900277, 0.29440811, 0.32760501, 0.34676796, 0.5067929, 0.54026222, 0.653979, 0.67205209, 0.69547892, 0.71907401, 0.92316562, 0.99658066, 0.99658066, 0.99658066, 1.0404749, 1.1442229, 1.2331551, 1.4172648, 1.4448427, 1.5254861, 1.6418796, 1.7470884, 1.8750362, 1.8960538, 2.0162749, 2.2793095, 2.5284481, 2.5651636, 2.8870916, 2.9718537, 3.1647613, 3.226162, 3.5911992, 3.6773, 3.7181721, 3.9745278, 4.347971, 4.8217716, 4.9030066, 5.0367579, 5.6355529, 5.7105627, 5.8505392, 5.9393811, 6.0412784, 6.2249346, 6.3807521, 7.1444373, 7.387805, 8.5476437]",www.pubmed.com/19111667,"Nuclear protein that negatively regulates pseudohyphal differentiation; plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway; relocalizes to the cytosol in response to hypoxia; SOK2 has a paralog, PHD1, that arose from the whole genome duplication"
S000000842,YER040W,GLN3,21.0,138.298297405,6.58563320977,"[4.9976897, 4.9976897, 4.9976897, 4.9976897, 4.9976897, 4.9976897, 6.1676149, 6.1676149, 6.5067034, 6.5067034, 6.5067034, 6.5067034, 6.5067034, 6.5067034, 6.5067034, 7.3434649, 7.6766286, 8.852478, 8.852478, 8.852478, 8.852478]",www.pubmed.com/19111667,Transcriptional activator of genes regulated by nitrogen catabolite repression; localization and activity regulated by quality of nitrogen source and Ure2p
S000001457,YIR018W,YAP5,26.0,133.843970478,5.14784501837,"[0.72623879, 1.3874369, 1.6814061, 2.5695133, 2.5695133, 2.6882362, 2.6882362, 3.2307115, 3.5763433, 3.5763433, 4.2375417, 4.5315108, 4.5315108, 4.6831703, 5.192709, 5.4196177, 6.5264444, 6.5264444, 6.6451674, 7.1876426, 7.3063655, 7.5332747, 9.3765488, 9.3765488, 10.037747, 10.037747]",www.pubmed.com/16522208,"Basic leucine zipper (bZIP) iron-sensing transcription factor; involved in diauxic shift; YAP5 has a paralog, YAP7, that arose from the whole genome duplication"
S000002667,YDR259C,YAP6,44.0,110.816455908,2.51855581609,"[0.026272379, 0.23152782, 0.29838768, 0.43210548, 0.55901682, 0.68097711, 0.68785554, 0.86258608, 0.99690032, 1.2893045, 1.3519421, 1.3624724, 1.4467174, 1.5809947, 1.6401423, 1.6921635, 1.7300683, 1.7483755, 1.780799, 1.7861325, 1.7977728, 1.9190415, 1.9880804, 2.4213006, 2.5295045, 2.6428757, 2.7480068, 2.861192, 2.9266346, 2.9578271, 3.3373613, 3.4064372, 3.7220531, 3.8116872, 3.8175702, 4.039135, 4.1228147, 4.2949529, 4.3055172, 4.7110577, 4.7183251, 5.6350722, 5.9315748, 7.98592]",www.pubmed.com/18842628,"Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog, CIN5, that arose from the whole genome duplication"
S000001452,YIR013C,GAT4,26.0,108.801148906,4.18465957332,"[0.00973396, 0.13560954, 0.31623942, 0.59962249, 1.2644477, 1.2754982, 1.373114, 1.4830879, 1.7153354, 1.8230915, 2.3237863, 2.4861069, 4.0918279, 4.3025155, 5.4791369, 5.6157999, 6.0100784, 6.1919646, 6.720283, 6.9873586, 7.370687, 7.4637966, 7.7787719, 8.1158733, 8.7597294, 9.1076527]",www.pubmed.com/19111667,"Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT3, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants"
S000004646,YMR043W,MCM1,32.0,103.860452633,3.24563914479,"[0.022703271, 0.34264067, 0.4013302, 0.7482295, 0.96350229, 1.0351266, 1.0395901, 1.24081, 1.5625237, 1.5997543, 1.8384811, 2.0703294, 2.1232619, 2.1465409, 2.2617123, 2.4296284, 2.5248916, 2.7056587, 2.9057238, 3.3719401, 3.4476166, 3.455524, 3.4980686, 3.538455, 4.3157835, 4.4582491, 4.7081213, 5.0919137, 5.5877156, 5.8313704, 9.8056564, 16.7876]",www.pubmed.com/17130146,Transcription factor; involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes; relocalizes to the cytosol in response to hypoxia
S000002576,YDR169C,STB3,24.0,90.0215816498,3.75089923541,"[0.4046759, 0.50741553, 0.68046761, 0.71519774, 1.0043, 1.2459823, 1.2487777, 1.3489631, 1.5187287, 1.6747309, 2.6605582, 2.6958539, 2.8254158, 3.300215, 3.3033381, 3.3455288, 3.7700951, 4.0436897, 4.2897921, 4.3758259, 6.2666049, 6.8030996, 12.991068, 19.001257]",www.pubmed.com/18842628,"Ribosomal RNA processing element (RRPE)-binding protein; involved in the glucose-induced transition from quiescence to growth; restricted to nucleus in quiescent cells, released into cytoplasm after glucose repletion; binds Sin3p; relative distribution to the nucleus increases upon DNA replication stress"
S000001126,YHR084W,STE12,26.0,85.6180827934,3.29300318436,"[0.015770467, 0.72066033, 1.0142106, 1.1500578, 1.4592576, 1.4592576, 1.7338974, 1.7338974, 1.8549476, 1.874112, 1.874112, 3.5040553, 3.5188522, 3.5188522, 3.5188522, 3.6399024, 4.1913962, 4.2089453, 4.2089453, 4.2089453, 4.223742, 4.223742, 4.7362471, 5.4411373, 7.9632354, 9.6210518]",www.pubmed.com/17130146,Transcription factor that is activated by a MAPK signaling cascade; activates genes involved in mating or pseudohyphal/invasive growth pathways; cooperates with Tec1p transcription factor to regulate genes specific for invasive growth
S000006098,YPL177C,CUP9,20.0,77.7986904979,3.88993452489,"[0.57719105, 0.61828965, 0.86538249, 0.99831331, 1.8767513, 2.0963368, 2.5431023, 2.5897021, 2.6462855, 3.6137168, 4.172811, 4.1986794, 4.7882147, 4.8507562, 5.3810453, 5.7915101, 5.834589, 6.9500666, 7.7029734, 9.7029734]",www.pubmed.com/19111667,"Homeodomain-containing transcriptional repressor; regulates expression of PTR2, which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis, resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog, TOS8, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000003041,YGL073W,HSF1,20.0,76.4511728436,3.82255864218,"[0.16735412, 0.43228805, 1.0267109, 1.2314844, 1.6096931, 2.2928851, 2.2928851, 2.4583504, 2.5242105, 3.3291249, 3.9222417, 3.9558501, 3.9558501, 4.3848076, 4.5502729, 6.0562205, 6.4311013, 7.0326657, 8.0282059, 10.76897]",www.pubmed.com/19111667,Trimeric heat shock transcription factor; activates multiple genes in response to highly diverse stresses; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; monitors translational status of cell through an RQC (Ribosomal Quality Control)-mediated translation-stress signal; involved in diauxic shift; posttranslationally regulated; human homolog HSF1 with linker region mutations can complement yeast hsf1 mutant
S000003206,YGL237C,HAP2,13.0,76.2335412502,5.86411855771,"[1.0968802, 1.2869611, 1.2869611, 4.9473581, 4.9473581, 7.3126788, 7.3126788, 7.3126788, 7.3126788, 7.3126788, 8.5748224, 8.7649031, 8.7649031]",www.pubmed.com/17130146,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA
S000001526,YKL043W,PHD1,19.0,71.7931418568,3.77858641352,"[0.043951333, 0.10285877, 0.40652141, 0.41098106, 0.86532736, 1.3285189, 2.0418978, 2.2340901, 3.0532768, 3.5813122, 4.8606315, 4.9687638, 4.9848833, 5.4858494, 6.2927427, 6.7226033, 7.4547334, 8.1460342, 8.8081646]",www.pubmed.com/19111667,"Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
S000002621,YDR213W,UPC2,18.0,66.9741292894,3.72078496052,"[0.28002408, 0.89568335, 1.2713069, 1.4130349, 1.4591128, 1.917454, 2.5343413, 2.5344009, 2.9979975, 3.6084013, 3.8562694, 4.7887182, 4.8627186, 5.8627186, 5.9573555, 6.2031121, 6.9093809, 9.6220989]",www.pubmed.com/19111667,"Sterol regulatory element binding protein; induces sterol biosynthetic genes, upon sterol depletion; acts as a sterol sensor, binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22, up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog, ECM22, that arose from the whole genome duplication"
S000003481,YGR249W,MGA1,24.0,65.0118903089,2.70882876287,"[0.027313085, 0.19326554, 0.53204334, 0.60876906, 0.67638087, 0.89579988, 0.97207588, 1.1001682, 1.1268399, 1.1658376, 1.2985936, 1.5444219, 1.6690536, 1.8813388, 1.9731548, 2.2551434, 2.3001683, 2.9078732, 4.5890203, 5.9701266, 6.089457, 6.7926531, 9.0312357, 9.4111567]",www.pubmed.com/18842628,Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants
S000002624,YDR216W,ADR1,9.0,63.7321529388,7.08135032654,"[4.180871, 6.0913539, 6.5507855, 6.6763167, 6.8783603, 7.003891, 7.4633226, 9.3808603, 9.5063915]",www.pubmed.com/19111667,"Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization"
S000001742,YKR034W,DAL80,13.0,59.2787504196,4.55990387843,"[1.7196274, 2.403966, 2.5483561, 2.5483561, 3.7088206, 3.7088206, 4.5832896, 5.6048231, 6.2328544, 6.2328544, 6.2328544, 6.5641809, 7.1899471]",www.pubmed.com/19111667,"Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
S000005698,YOR172W,YRM1,12.0,58.3802831173,4.86502359311,"[1.364272, 1.7168969, 2.2865927, 2.6862001, 3.2711625, 3.6121995, 3.9298906, 4.6763296, 4.8406234, 7.577589, 11.038745, 11.379782]",www.pubmed.com/19111667,"Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p, acting on an overlapping set of target genes"
S000000692,YCR096C,HMRA2,13.0,56.3981456719,4.33831889784,"[0.024599995, 0.31410661, 1.3801959, 1.5864788, 1.831955, 3.7564039, 5.4047093, 5.5637589, 5.5637589, 5.6219397, 6.5902309, 9.2546654, 9.5053425]",www.pubmed.com/19111667,Silenced copy of a2 at HMR; similarity to Alpha2p; required along with a1p for inhibiting expression of the HO endonuclease in a/alpha HO/HO diploid cells with an active mating-type interconversion system
S000003646,YJL110C,GZF3,8.0,54.1489882469,6.76862353086,"[3.9979975, 3.9979975, 7.0553718, 7.1856246, 7.7528849, 7.8026381, 8.1134748, 8.2429991]",www.pubmed.com/19111667,"GATA zinc finger protein; negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p; GZF3 has a paralog, DAL80, that arose from the whole genome duplication"
S000005688,YOR162C,YRR1,13.0,43.3702955619,3.33617658168,"[0.10132519, 0.76114142, 1.1477506, 1.5163627, 2.02739, 2.6272426, 2.7208948, 3.0522144, 3.8156359, 4.6255031, 5.0026264, 7.2186007, 8.7536077]",www.pubmed.com/19111667,"Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p, acting on an overlapping set of target genes; YRR1 has a paralog, PDR8, that arose from the whole genome duplication"
S000001393,YIL131C,FKH1,12.0,43.2111537755,3.60092948129,"[0.13225064, 0.65399951, 0.93212783, 1.091833, 1.3737272, 1.6141151, 1.8950622, 2.5188434, 3.691819, 6.0905948, 6.5981097, 16.618671]",www.pubmed.com/18842628,"Forkhead family transcription factor; rate-limiting replication origin activator; evolutionarily conserved lifespan regulator; binds multiple chromosomal elements with distinct specificities, cell cycle dynamics; regulates transcription elongation, chromatin silencing at mating loci, expression of G2/M phase genes; facilitates clustering, activation of early-firing replication origins; binds HML recombination enhancer, regulates donor preference during mating-type switching"
S000005554,YOR028C,CIN5,8.0,43.0417989492,5.38022486866,"[1.6521205, 2.5423698, 3.2067094, 5.5945587, 5.9057746, 6.29211, 8.311656, 9.5365]",www.pubmed.com/19111667,"Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog, YAP6, that arose from the whole genome duplication"
S000000963,YER161C,SPT2,6.0,42.3885305375,7.06475508958,"[0.18981056, 4.7346621, 4.7702017, 7.8145561, 12.196106, 12.683194]",www.pubmed.com/16522208,Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components; relocalizes to the cytosol in response to hypoxia; similar to mammalian HMG1 proteins
S000004489,YML027W,YOX1,5.0,42.3108654022,8.46217308044,"[5.7448535, 6.9831872, 8.8196888, 10.381568, 10.381568]",www.pubmed.com/19111667,"Homeobox transcriptional repressor; binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; phosphorylated by Cdc28p; relocalizes from nucleus to cytoplasm upon DNA replication stress; YOX1 has a paralog, YHP1, that arose from the whole genome duplication"
S000003177,YGL209W,MIG2,8.0,41.706951201,5.21336890012,"[0.61701232, 1.7359002, 4.9609666, 5.4084258, 5.6714602, 6.0864978, 8.3208628, 8.9058256]",www.pubmed.com/19111667,"Zinc finger transcriptional repressor; cooperates with Mig1p in glucose-induced gene repression; under low glucose conditions relocalizes to mitochondrion, where it interacts with Ups1p, antagonizes mitochondrial fission factor Dnm1p, indicative of a role in mitochondrial fusion or regulating morphology; regulates filamentous growth in response to glucose depletion; activated in stochastic pulses of nuclear localization in response to low glucose"
S000003977,YLL054C,,9.0,41.3594665527,4.59549628364,"[1.1597466, 2.574784, 3.1232207, 3.3523917, 4.5382581, 5.6895676, 6.5196424, 7.1046052, 7.2972503]",www.pubmed.com/19111667,Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene
S000000830,YER028C,MIG3,10.0,41.0475456119,4.10475456119,"[0.79629201, 2.1194475, 2.629642, 2.7391753, 3.0175679, 5.4369969, 5.5181179, 6.0890737, 6.2849941, 6.4162383]",www.pubmed.com/19111667,"Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p, allowing induction of damage response genesenvironment"
S000001705,YKL222C,,5.0,40.5516462326,8.11032924652,"[2.8528619, 6.047543, 9.4849482, 9.7207193, 12.445574]",www.pubmed.com/19111667,"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine"
S000006400,YPR196W,,15.0,38.2711435575,2.5514095705,"[0.031175824, 0.17674556, 0.19128859, 0.58508265, 1.5584228, 1.6755168, 1.894938, 2.1230366, 2.3292747, 2.5588593, 3.1952951, 3.5143003, 4.6542735, 5.1780171, 8.6049166]",www.pubmed.com/19111667,Putative maltose-responsive transcription factor
S000003039,YGL071W,AFT1,9.0,38.2682589293,4.25202876992,"[0.65684599, 0.77250904, 2.0805683, 3.2052269, 3.4565535, 4.6143632, 4.7794323, 5.7750568, 12.927703]",www.pubmed.com/18842628,"Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p, Grx4p, and Fra2p, and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog, AFT2, that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"
S000000237,YBR033W,EDS1,5.0,35.5099482536,7.10198965073,"[4.783071, 5.8205457, 6.6506209, 7.7000504, 10.55566]",www.pubmed.com/19111667,"Putative zinc cluster protein, predicted to be a transcription factor; not an essential gene; EDS1 has a paralog, RGT1, that arose from the whole genome duplication"
S000003003,YGL035C,MIG1,7.0,35.4301847219,5.06145496028,"[0.53414214, 3.0751612, 5.6267653, 6.0544028, 6.5398297, 6.586123, 7.0137606]",www.pubmed.com/19111667,"Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization, shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state"
S000001166,YHR124W,NDT80,20.0,35.4254350811,1.77127175406,"[0.16994271, 0.20580693, 0.40831032, 0.44574374, 0.61005151, 0.72817433, 0.73983514, 0.95778561, 1.1721816, 1.4485781, 1.7392497, 1.8682959, 2.0995781, 2.2119746, 2.265399, 2.3064735, 3.3524609, 3.8405902, 3.9194367, 4.9355664]",www.pubmed.com/18842628,Meiosis-specific transcription factor; required for exit from pachytene and for full meiotic recombination; activates middle sporulation genes; competes with Sum1p for binding to promoters containing middle sporulation elements (MSE) 
S000005143,YNL199C,GCR2,7.0,35.3845576048,5.05493680068,"[1.4467838, 1.9707583, 2.3147128, 3.4514842, 5.0588145, 9.4489832, 11.693021]",www.pubmed.com/16522208,Transcriptional activator of genes involved in glycolysis; interacts and functions with the DNA-binding protein Gcr1p
S000000354,YBR150C,TBS1,11.0,35.3340966273,3.21219060248,"[0.007609712, 0.20799884, 0.32116589, 0.32116589, 0.80806822, 1.6139911, 1.6856816, 4.171473, 4.699852, 10.484356, 11.012734]",www.pubmed.com/19111667,"Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; TBS1 has a paralog, HAL9, that arose from the whole genome duplication"
S000005996,YPL075W,GCR1,7.0,34.9135453403,4.98764933433,"[0.22240207, 2.5269759, 2.7805943, 4.3394823, 5.6729937, 6.606359, 12.764738]",www.pubmed.com/10487868,Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p
S000004676,YMR072W,ABF2,4.0,34.6868329048,8.6717082262,"[5.5459294, 5.7938566, 11.115785, 12.231262]",www.pubmed.com/19111667,"Mitochondrial DNA-binding protein; involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation; ABF2 has a paralog, IXR1, that arose from the whole genome duplication; human homolog TFAM can complement yeast abf2 mutant, rescuing the loss-of-mitochondrial DNA phenotype in a yeast abf2 strain"
S000002661,YDR253C,MET32,11.0,34.1410045326,3.10372768478,"[0.093017071, 0.76191837, 0.8112461, 1.1388208, 1.7681774, 2.8550277, 2.9043555, 2.9043555, 6.7223735, 6.7223735, 7.4593391]",www.pubmed.com/19111667,"Zinc-finger DNA-binding transcription factor; involved in transcriptional regulation of the methionine biosynthetic genes; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; lack of such a loop for MET31 may account for the differential actions of Met32p and Met31p; MET32 has a paralog, MET31, that arose from the whole genome duplication"
S000006049,YPL128C,TBF1,12.0,33.5683340728,2.79736117274,"[0.14761791, 0.52349794, 0.91057873, 1.2287546, 1.9136668, 2.159492, 2.1768146, 2.3372791, 2.9224529, 5.683054, 5.9059181, 7.6592073]",www.pubmed.com/19111667,"Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs), blocking silent chromatin propagation; binds majority of snoRNA gene promoters, required for full snoRNA expression; caps DSB flanked by long T2AG3 repeats and blocks checkpoint activation"
S000004972,YNL027W,CRZ1,9.0,32.7109546363,3.63455051515,"[0.16266844, 1.0325429, 3.6159148, 3.820312, 4.1304879, 4.274878, 4.8361459, 4.9879451, 5.8500595]",www.pubmed.com/19111667,"Transcription factor, activates transcription of stress response genes; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation; rapidly localizes to the nucleus under blue light stress; can be activated in stochastic pulses of nuclear localization in response to calcium"
S000001392,YIL130W,ASG1,4.0,32.188472271,8.04711806774,"[6.2224822, 7.3448792, 8.5657387, 10.055372]",www.pubmed.com/19111667,"Zinc cluster protein proposed to be a transcriptional regulator; regulator involved in the stress response; null mutants have a respiratory deficiency, calcofluor white sensitivity and slightly increased cycloheximide resistance"
S000005160,YNL216W,RAP1,10.0,31.85470438,3.185470438,"[0.14443654, 0.63951939, 0.83020294, 1.4764509, 2.0830359, 2.5248139, 2.7799077, 5.4317045, 7.2468863, 8.6977463]",www.pubmed.com/19111667,"Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation, repression, chromatin silencing, telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain, central region with homology to Myb DNA binding domain, and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters"
S000003064,YGL096W,TOS8,5.0,29.8501758575,5.97003517151,"[1.8642907, 4.8162851, 6.0489459, 8.0654612, 9.0551929]",www.pubmed.com/19111667,"Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog, CUP9, that arose from the whole genome duplication"
